Timestamp_ms,K_Type_Temp_C,PT100_Temp_C,Error_C
3112500,75.03,75.0,0.03
3113000,74.7,75.0,-0.3
3113500,74.75,75.0,-0.25
3114000,74.8,75.0,-0.2
3114500,74.73,75.0,-0.27
3115000,74.68,75.0,-0.32
3115500,74.76,75.0,-0.24
3116000,74.74,75.0,-0.26
3116500,74.92,75.0,-0.08
3117000,74.94,75.0,-0.06
3117500,74.97,75.0,-0.03
3118000,75.24,75.0,0.24
3118500,75.42,75.0,0.42
3119000,75.31,75.0,0.31
3119500,75.28,75.0,0.28
3120000,75.45,75.0,0.45
3120500,75.4,75.0,0.4
3121000,75.54,75.0,0.54
3121500,75.6,75.0,0.6
3122000,75.62,75.0,0.62
3122500,75.77,75.0,0.77
3123000,75.7,75.0,0.7
3123500,75.61,75.0,0.61
3124000,75.26,75.0,0.26
3124500,75.55,75.0,0.55
3125000,75.4,75.0,0.4
3125500,75.4,75.0,0.4
3126000,75.22,75.0,0.22
3126500,74.95,75.0,-0.05
3127000,75.24,75.0,0.24
3127500,75.22,75.0,0.22
3128000,75.19,75.0,0.19
3128500,75.27,75.0,0.27
3129000,75.29,75.0,0.29
3129500,75.1,75.0,0.1
3130000,74.99,75.0,-0.01
3130500,74.94,75.0,-0.06
3131000,74.97,75.0,-0.03
3131500,75.07,75.0,0.07
3132000,75.1,75.0,0.1
3132500,74.98,75.0,-0.02
3133000,75.05,75.0,0.05
3133500,75.04,75.0,0.04
3134000,75.11,75.0,0.11
3134500,75.08,75.0,0.08
3135000,75.15,75.0,0.15
3135500,75.54,75.0,0.54
3136000,75.29,75.0,0.29
3136500,75.21,75.0,0.21
3137000,75.19,75.0,0.19
3137500,75.33,75.0,0.33
3138000,75.27,75.0,0.27
3138500,75.15,75.0,0.15
3139000,75.11,75.0,0.11
3139500,75.4,75.0,0.4
3140000,75.4,75.0,0.4
3140500,75.5,75.0,0.5
3141000,75.59,75.0,0.59
3141500,75.54,75.0,0.54
3142000,75.66,75.0,0.66
3142500,75.54,75.0,0.54
3143000,75.43,75.0,0.43
3143500,75.2,75.0,0.2
3144000,75.37,75.0,0.37
3144500,75.43,75.0,0.43
3145000,75.17,75.0,0.17
3145500,75.27,75.0,0.27
3146000,75.44,75.0,0.44
3146500,75.54,75.0,0.54
3147000,75.29,75.0,0.29
3147500,75.28,75.0,0.28
3148000,75.45,75.0,0.45
3148500,75.35,75.0,0.35
3149000,75.28,75.0,0.28
3149500,75.21,75.0,0.21
3150000,75.0,75.0,-0.0
3150500,74.91,75.0,-0.09
3151000,75.03,75.0,0.03
3151500,74.97,75.0,-0.03
3152000,74.94,75.0,-0.06
3152500,75.02,75.0,0.02
3153000,75.1,75.0,0.1
3153500,74.82,75.0,-0.18
3154000,74.87,75.0,-0.13
3154500,74.6,75.0,-0.4
3155000,74.67,75.0,-0.33
3155500,74.76,75.0,-0.24
3156000,74.66,75.0,-0.34
3156500,74.51,75.0,-0.49
3157000,74.56,75.0,-0.44
3157500,74.53,75.0,-0.47
3158000,74.6,75.0,-0.4
3158500,74.61,75.0,-0.39
3159000,74.72,75.0,-0.28
3159500,74.64,75.0,-0.36
3160000,74.7,75.0,-0.3
3160500,74.55,75.0,-0.45
3161000,74.57,75.0,-0.43
3161500,74.43,75.0,-0.57
3162000,74.68,75.0,-0.32
3162500,74.81,75.0,-0.19
3163000,74.7,75.0,-0.3
3163500,74.76,75.0,-0.24
3164000,74.89,75.0,-0.11
3164500,74.79,75.0,-0.21
3165000,74.68,75.0,-0.32
3165500,74.87,75.0,-0.13
3166000,75.02,75.0,0.02
3166500,74.96,75.0,-0.04
3167000,74.84,75.0,-0.16
3167500,74.93,75.0,-0.07
3168000,75.07,75.0,0.07
3168500,74.99,75.0,-0.01
3169000,75.26,75.0,0.26
3169500,75.12,75.0,0.12
3170000,75.43,75.0,0.43
3170500,75.22,75.0,0.22
3171000,75.15,75.0,0.15
3171500,75.25,75.0,0.25
3172000,75.4,75.0,0.4
3172500,75.18,75.0,0.18
3173000,75.14,75.0,0.14
3173500,75.14,75.0,0.14
3174000,75.12,75.0,0.12
3174500,75.34,75.0,0.34
3175000,75.32,75.0,0.32
3175500,75.34,75.0,0.34
3176000,75.51,75.0,0.51
3176500,75.23,75.0,0.23
3177000,75.13,75.0,0.13
3177500,74.98,75.0,-0.02
3178000,75.08,75.0,0.08
3178500,74.97,75.0,-0.03
3179000,75.07,75.0,0.07
3179500,75.44,75.0,0.44
3180000,75.47,75.0,0.47
3180500,75.51,75.0,0.51
3181000,75.39,75.0,0.39
3181500,75.5,75.0,0.5
3182000,75.21,75.0,0.21
3182500,75.15,75.0,0.15
3183000,75.2,75.0,0.2
3183500,75.05,75.0,0.05
3184000,75.22,75.0,0.22
3184500,75.39,75.0,0.39
3185000,75.29,75.0,0.29
3185500,75.07,75.0,0.07
3186000,75.03,75.0,0.03
3186500,75.12,75.0,0.12
3187000,75.07,75.0,0.07
3187500,74.96,75.0,-0.04
3188000,74.93,75.0,-0.07
3188500,75.01,75.0,0.01
3189000,75.15,75.0,0.15
3189500,75.09,75.0,0.09
3190000,75.04,75.0,0.04
3190500,75.04,75.0,0.04
3191000,74.96,75.0,-0.04
3191500,74.76,75.0,-0.24
3192000,74.75,75.0,-0.25
3192500,74.91,75.0,-0.09
3193000,74.79,75.0,-0.21
3193500,74.59,75.0,-0.41
3194000,74.55,75.0,-0.45
3194500,74.27,75.0,-0.73
3195000,74.4,75.0,-0.6
3195500,74.55,75.0,-0.45
3196000,74.81,75.0,-0.19
3196500,74.71,75.0,-0.29
3197000,74.57,75.0,-0.43
3197500,74.5,75.0,-0.5
3198000,74.57,75.0,-0.43
3198500,74.45,75.0,-0.55
3199000,74.09,75.0,-0.91
3199500,73.94,75.0,-1.06
3200000,74.08,75.0,-0.92
3200500,74.15,75.0,-0.85
3201000,74.21,75.0,-0.79
3201500,74.57,75.0,-0.43
3202000,74.63,75.0,-0.37
3202500,74.77,75.0,-0.23
3203000,74.76,75.0,-0.24
3203500,74.9,75.0,-0.1
3204000,75.03,75.0,0.03
3204500,75.21,75.0,0.21
3205000,74.93,75.0,-0.07
3205500,74.91,75.0,-0.09
3206000,74.97,75.0,-0.03
3206500,74.66,75.0,-0.34
3207000,74.76,75.0,-0.24
3207500,74.94,75.0,-0.06
3208000,74.8,75.0,-0.2
3208500,75.07,75.0,0.07
3209000,75.06,75.0,0.06
3209500,74.91,75.0,-0.09
3210000,75.01,75.0,0.01
3210500,74.87,75.0,-0.13
3211000,75.22,75.0,0.22
3211500,75.17,75.0,0.17
3212000,75.43,75.0,0.43
3212500,75.41,75.0,0.41
3213000,75.62,75.0,0.62
3213500,75.53,75.0,0.53
3214000,75.47,75.0,0.47
3214500,75.68,75.0,0.68
3215000,75.56,75.0,0.56
3215500,75.62,75.0,0.62
3216000,75.78,75.0,0.78
3216500,75.84,75.0,0.84
3217000,75.67,75.0,0.67
3217500,75.53,75.0,0.53
3218000,75.84,75.0,0.84
3218500,75.96,75.0,0.96
3219000,75.67,75.0,0.67
3219500,75.53,75.0,0.53
3220000,75.49,75.0,0.49
3220500,75.29,75.0,0.29
3221000,75.33,75.0,0.33
3221500,75.45,75.0,0.45
3222000,75.37,75.0,0.37
3222500,75.4,75.0,0.4
3223000,75.14,75.0,0.14
3223500,74.93,75.0,-0.07
3224000,74.95,75.0,-0.05
3224500,74.7,75.0,-0.3
3225000,74.7,75.0,-0.3
3225500,74.77,75.0,-0.23
3226000,74.92,75.0,-0.08
3226500,74.84,75.0,-0.16
3227000,74.95,75.0,-0.05
3227500,74.69,75.0,-0.31
3228000,74.74,75.0,-0.26
3228500,74.68,75.0,-0.32
3229000,74.75,75.0,-0.25
3229500,74.84,75.0,-0.16
3230000,74.89,75.0,-0.11
3230500,74.84,75.0,-0.16
3231000,74.83,75.0,-0.17
3231500,75.18,75.0,0.18
3232000,75.25,75.0,0.25
3232500,75.19,75.0,0.19
3233000,75.1,75.0,0.1
3233500,75.32,75.0,0.32
3234000,75.33,75.0,0.33
3234500,75.1,75.0,0.1
3235000,74.92,75.0,-0.08
3235500,74.76,75.0,-0.24
3236000,74.55,75.0,-0.45
3236500,74.57,75.0,-0.43
3237000,74.72,75.0,-0.28
3237500,74.71,75.0,-0.29
3238000,74.64,75.0,-0.36
3238500,74.61,75.0,-0.39
3239000,74.48,75.0,-0.52
3239500,74.42,75.0,-0.58
3240000,74.29,75.0,-0.71
3240500,74.1,75.0,-0.9
3241000,74.39,75.0,-0.61
3241500,74.23,75.0,-0.77
3242000,74.26,75.0,-0.74
3242500,74.36,75.0,-0.64
3243000,74.27,75.0,-0.73
3243500,74.3,75.0,-0.7
3244000,74.42,75.0,-0.58
3244500,74.34,75.0,-0.66
3245000,74.4,75.0,-0.6
3245500,74.54,75.0,-0.46
3246000,74.76,75.0,-0.24
3246500,74.72,75.0,-0.28
3247000,74.55,75.0,-0.45
3247500,74.64,75.0,-0.36
3248000,74.64,75.0,-0.36
3248500,74.88,75.0,-0.12
3249000,74.82,75.0,-0.18
3249500,74.97,75.0,-0.03
3250000,74.96,75.0,-0.04
3250500,74.77,75.0,-0.23
3251000,74.72,75.0,-0.28
3251500,75.23,75.0,0.23
3252000,75.18,75.0,0.18
3252500,74.85,75.0,-0.15
3253000,74.63,75.0,-0.37
3253500,74.77,75.0,-0.23
3254000,74.94,75.0,-0.06
3254500,74.92,75.0,-0.08
3255000,74.96,75.0,-0.04
3255500,74.94,75.0,-0.06
3256000,74.87,75.0,-0.13
3256500,74.75,75.0,-0.25
3257000,74.69,75.0,-0.31
3257500,74.79,75.0,-0.21
3258000,74.68,75.0,-0.32
3258500,74.47,75.0,-0.53
3259000,74.69,75.0,-0.31
3259500,74.44,75.0,-0.56
3260000,74.61,75.0,-0.39
3260500,74.84,75.0,-0.16
3261000,74.65,75.0,-0.35
3261500,74.92,75.0,-0.08
3262000,74.77,75.0,-0.23
3262500,74.74,75.0,-0.26
3263000,74.75,75.0,-0.25
3263500,74.78,75.0,-0.22
3264000,74.83,75.0,-0.17
3264500,74.69,75.0,-0.31
3265000,74.58,75.0,-0.42
3265500,74.5,75.0,-0.5
3266000,74.36,75.0,-0.64
3266500,74.47,75.0,-0.53
3267000,74.63,75.0,-0.37
3267500,74.77,75.0,-0.23
3268000,74.55,75.0,-0.45
3268500,74.42,75.0,-0.58
3269000,74.59,75.0,-0.41
3269500,74.64,75.0,-0.36
3270000,74.36,75.0,-0.64
3270500,74.52,75.0,-0.48
3271000,74.59,75.0,-0.41
3271500,74.58,75.0,-0.42
3272000,74.75,75.0,-0.25
3272500,74.91,75.0,-0.09
3273000,75.28,75.0,0.28
3273500,75.44,75.0,0.44
3274000,75.48,75.0,0.48
3274500,75.56,75.0,0.56
3275000,75.28,75.0,0.28
3275500,75.32,75.0,0.32
3276000,75.36,75.0,0.36
3276500,75.17,75.0,0.17
3277000,75.3,75.0,0.3
3277500,75.44,75.0,0.44
3278000,75.17,75.0,0.17
3278500,75.02,75.0,0.02
3279000,75.27,75.0,0.27
3279500,75.4,75.0,0.4
3280000,75.52,75.0,0.52
3280500,75.25,75.0,0.25
3281000,75.05,75.0,0.05
3281500,74.8,75.0,-0.2
3282000,74.81,75.0,-0.19
3282500,74.65,75.0,-0.35
3283000,74.96,75.0,-0.04
3283500,74.66,75.0,-0.34
3284000,74.63,75.0,-0.37
3284500,74.59,75.0,-0.41
3285000,74.64,75.0,-0.36
3285500,74.68,75.0,-0.32
3286000,75.08,75.0,0.08
3286500,74.99,75.0,-0.01
3287000,75.07,75.0,0.07
3287500,75.08,75.0,0.08
3288000,75.04,75.0,0.04
3288500,74.92,75.0,-0.08
3289000,75.09,75.0,0.09
3289500,74.86,75.0,-0.14
3290000,74.58,75.0,-0.42
3290500,74.56,75.0,-0.44
3291000,74.69,75.0,-0.31
3291500,74.7,75.0,-0.3
3292000,74.84,75.0,-0.16
3292500,74.69,75.0,-0.31
3293000,74.68,75.0,-0.32
3293500,74.59,75.0,-0.41
3294000,74.48,75.0,-0.52
3294500,74.68,75.0,-0.32
3295000,74.78,75.0,-0.22
3295500,74.73,75.0,-0.27
3296000,74.96,75.0,-0.04
3296500,74.81,75.0,-0.19
3297000,75.12,75.0,0.12
3297500,74.9,75.0,-0.1
3298000,74.94,75.0,-0.06
3298500,75.01,75.0,0.01
3299000,74.76,75.0,-0.24
3299500,74.68,75.0,-0.32
3300000,74.68,75.0,-0.32
3300500,74.87,75.0,-0.13
3301000,74.72,75.0,-0.28
3301500,74.62,75.0,-0.38
3302000,74.73,75.0,-0.27
3302500,74.75,75.0,-0.25
3303000,75.04,75.0,0.04
3303500,75.2,75.0,0.2
3304000,75.13,75.0,0.13
3304500,75.12,75.0,0.12
3305000,75.28,75.0,0.28
3305500,75.34,75.0,0.34
3306000,75.36,75.0,0.36
3306500,74.97,75.0,-0.03
3307000,75.07,75.0,0.07
3307500,74.97,75.0,-0.03
3308000,75.02,75.0,0.02
3308500,74.76,75.0,-0.24
3309000,74.8,75.0,-0.2
3309500,75.18,75.0,0.18
3310000,75.17,75.0,0.17
3310500,75.14,75.0,0.14
3311000,74.98,75.0,-0.02
3311500,74.96,75.0,-0.04
3312000,74.82,75.0,-0.18
3312500,74.51,75.0,-0.49
3313000,74.43,75.0,-0.57
3313500,74.12,75.0,-0.88
3314000,74.45,75.0,-0.55
3314500,74.42,75.0,-0.58
3315000,74.35,75.0,-0.65
3315500,74.6,75.0,-0.4
3316000,74.54,75.0,-0.46
3316500,74.44,75.0,-0.56
3317000,74.47,75.0,-0.53
3317500,74.55,75.0,-0.45
3318000,74.37,75.0,-0.63
3318500,74.57,75.0,-0.43
3319000,74.78,75.0,-0.22
3319500,74.68,75.0,-0.32
3320000,74.63,75.0,-0.37
3320500,74.4,75.0,-0.6
3321000,74.64,75.0,-0.36
3321500,74.68,75.0,-0.32
3322000,74.99,75.0,-0.01
3322500,74.89,75.0,-0.11
3323000,74.67,75.0,-0.33
3323500,74.45,75.0,-0.55
3324000,74.24,75.0,-0.76
3324500,74.31,75.0,-0.69
3325000,74.46,75.0,-0.54
3325500,74.55,75.0,-0.45
3326000,74.64,75.0,-0.36
3326500,74.76,75.0,-0.24
3327000,74.85,75.0,-0.15
3327500,74.92,75.0,-0.08
3328000,74.9,75.0,-0.1
3328500,74.95,75.0,-0.05
3329000,74.86,75.0,-0.14
3329500,74.84,75.0,-0.16
3330000,74.69,75.0,-0.31
3330500,74.78,75.0,-0.22
3331000,74.55,75.0,-0.45
3331500,74.71,75.0,-0.29
3332000,74.78,75.0,-0.22
3332500,74.54,75.0,-0.46
3333000,74.62,75.0,-0.38
3333500,74.59,75.0,-0.41
3334000,74.51,75.0,-0.49
3334500,74.74,75.0,-0.26
3335000,74.96,75.0,-0.04
3335500,75.16,75.0,0.16
3336000,74.96,75.0,-0.04
3336500,74.82,75.0,-0.18
3337000,75.01,75.0,0.01
3337500,75.03,75.0,0.03
3338000,75.36,75.0,0.36
3338500,75.27,75.0,0.27
3339000,75.2,75.0,0.2
3339500,75.11,75.0,0.11
3340000,75.14,75.0,0.14
3340500,75.12,75.0,0.12
3341000,75.13,75.0,0.13
3341500,75.33,75.0,0.33
3342000,75.1,75.0,0.1
3342500,74.96,75.0,-0.04
3343000,74.98,75.0,-0.02
3343500,75.03,75.0,0.03
3344000,74.9,75.0,-0.1
3344500,74.88,75.0,-0.12
3345000,75.0,75.0,-0.0
3345500,74.94,75.0,-0.06
3346000,75.01,75.0,0.01
3346500,75.17,75.0,0.17
3347000,75.4,75.0,0.4
3347500,75.4,75.0,0.4
3348000,75.39,75.0,0.39
3348500,75.15,75.0,0.15
3349000,74.95,75.0,-0.05
3349500,74.93,75.0,-0.07
3350000,75.05,75.0,0.05
3350500,74.94,75.0,-0.06
3351000,75.12,75.0,0.12
3351500,75.01,75.0,0.01
3352000,74.83,75.0,-0.17
3352500,74.99,75.0,-0.01
3353000,75.01,75.0,0.01
3353500,75.21,75.0,0.21
3354000,74.93,75.0,-0.07
3354500,74.87,75.0,-0.13
3355000,74.74,75.0,-0.26
3355500,74.82,75.0,-0.18
3356000,74.7,75.0,-0.3
3356500,75.08,75.0,0.08
3357000,75.17,75.0,0.17
3357500,74.95,75.0,-0.05
3358000,74.88,75.0,-0.12
3358500,74.67,75.0,-0.33
3359000,74.71,75.0,-0.29
3359500,74.64,75.0,-0.36
3360000,74.67,75.0,-0.33
3360500,74.87,75.0,-0.13
3361000,74.84,75.0,-0.16
3361500,74.76,75.0,-0.24
3362000,74.66,75.0,-0.34
3362500,74.52,75.0,-0.48
3363000,74.76,75.0,-0.24
3363500,74.78,75.0,-0.22
3364000,74.81,75.0,-0.19
3364500,74.68,75.0,-0.32
3365000,74.81,75.0,-0.19
3365500,74.72,75.0,-0.28
3366000,74.61,75.0,-0.39
3366500,74.77,75.0,-0.23
3367000,74.7,75.0,-0.3
3367500,75.13,75.0,0.13
3368000,75.06,75.0,0.06
3368500,74.88,75.0,-0.12
3369000,75.14,75.0,0.14
3369500,75.26,75.0,0.26
3370000,75.26,75.0,0.26
3370500,74.95,75.0,-0.05
3371000,74.79,75.0,-0.21
3371500,74.7,75.0,-0.3
3372000,74.8,75.0,-0.2
3372500,74.83,75.0,-0.17
3373000,74.89,75.0,-0.11
3373500,74.75,75.0,-0.25
3374000,74.6,75.0,-0.4
3374500,74.87,75.0,-0.13
3375000,75.04,75.0,0.04
3375500,74.85,75.0,-0.15
3376000,74.95,75.0,-0.05
3376500,74.81,75.0,-0.19
3377000,74.9,75.0,-0.1
3377500,75.01,75.0,0.01
3378000,74.9,75.0,-0.1
3378500,75.01,75.0,0.01
3379000,75.1,75.0,0.1
3379500,75.14,75.0,0.14
3380000,75.18,75.0,0.18
3380500,75.05,75.0,0.05
3381000,74.98,75.0,-0.02
3381500,75.1,75.0,0.1
3382000,74.84,75.0,-0.16
3382500,74.89,75.0,-0.11
3383000,75.06,75.0,0.06
3383500,74.79,75.0,-0.21
3384000,74.59,75.0,-0.41
3384500,74.4,75.0,-0.6
3385000,74.72,75.0,-0.28
3385500,74.65,75.0,-0.35
3386000,74.52,75.0,-0.48
3386500,74.83,75.0,-0.17
3387000,74.9,75.0,-0.1
3387500,74.98,75.0,-0.02
3388000,75.02,75.0,0.02
3388500,75.21,75.0,0.21
3389000,75.45,75.0,0.45
3389500,75.62,75.0,0.62
3390000,75.59,75.0,0.59
3390500,75.33,75.0,0.33
3391000,75.47,75.0,0.47
3391500,75.41,75.0,0.41
3392000,75.35,75.0,0.35
3392500,75.29,75.0,0.29
3393000,75.21,75.0,0.21
3393500,75.26,75.0,0.26
3394000,75.29,75.0,0.29
3394500,75.19,75.0,0.19
3395000,75.34,75.0,0.34
3395500,75.42,75.0,0.42
3396000,75.31,75.0,0.31
3396500,75.04,75.0,0.04
3397000,74.88,75.0,-0.12
3397500,74.85,75.0,-0.15
3398000,74.96,75.0,-0.04
3398500,74.74,75.0,-0.26
3399000,74.87,75.0,-0.13
3399500,74.66,75.0,-0.34
3400000,74.8,75.0,-0.2
3400500,74.93,75.0,-0.07
3401000,74.84,75.0,-0.16
3401500,74.84,75.0,-0.16
3402000,74.99,75.0,-0.01
3402500,75.36,75.0,0.36
3403000,75.31,75.0,0.31
3403500,75.32,75.0,0.32
3404000,75.36,75.0,0.36
3404500,75.65,75.0,0.65
3405000,75.68,75.0,0.68
3405500,75.67,75.0,0.67
3406000,75.54,75.0,0.54
3406500,75.66,75.0,0.66
3407000,75.67,75.0,0.67
3407500,75.62,75.0,0.62
3408000,75.92,75.0,0.92
3408500,75.84,75.0,0.84
3409000,75.8,75.0,0.8
3409500,75.84,75.0,0.84
3410000,75.87,75.0,0.87
3410500,75.88,75.0,0.88
3411000,75.61,75.0,0.61
3411500,75.56,75.0,0.56
3412000,75.53,75.0,0.53
3412500,75.33,75.0,0.33
3413000,75.26,75.0,0.26
3413500,75.1,75.0,0.1
3414000,75.13,75.0,0.13
3414500,75.22,75.0,0.22
3415000,75.36,75.0,0.36
3415500,75.31,75.0,0.31
3416000,75.11,75.0,0.11
3416500,75.12,75.0,0.12
3417000,75.3,75.0,0.3
3417500,75.19,75.0,0.19
3418000,75.22,75.0,0.22
3418500,75.07,75.0,0.07
3419000,75.06,75.0,0.06
3419500,74.88,75.0,-0.12
3420000,74.84,75.0,-0.16
3420500,74.77,75.0,-0.23
3421000,74.68,75.0,-0.32
3421500,74.72,75.0,-0.28
3422000,74.64,75.0,-0.36
3422500,74.73,75.0,-0.27
3423000,74.73,75.0,-0.27
3423500,74.93,75.0,-0.07
3424000,75.17,75.0,0.17
3424500,75.04,75.0,0.04
3425000,75.04,75.0,0.04
3425500,75.09,75.0,0.09
3426000,75.39,75.0,0.39
3426500,75.26,75.0,0.26
3427000,75.18,75.0,0.18
3427500,75.09,75.0,0.09
3428000,74.97,75.0,-0.03
3428500,74.87,75.0,-0.13
3429000,75.04,75.0,0.04
3429500,75.14,75.0,0.14
3430000,75.32,75.0,0.32
3430500,75.12,75.0,0.12
3431000,75.29,75.0,0.29
3431500,75.13,75.0,0.13
3432000,75.03,75.0,0.03
3432500,75.16,75.0,0.16
3433000,75.13,75.0,0.13
3433500,75.11,75.0,0.11
3434000,75.16,75.0,0.16
3434500,75.46,75.0,0.46
3435000,75.41,75.0,0.41
3435500,75.4,75.0,0.4
3436000,75.3,75.0,0.3
3436500,75.13,75.0,0.13
3437000,75.29,75.0,0.29
3437500,75.35,75.0,0.35
3438000,75.45,75.0,0.45
3438500,75.27,75.0,0.27
3439000,75.4,75.0,0.4
3439500,75.5,75.0,0.5
3440000,75.61,75.0,0.61
3440500,75.46,75.0,0.46
3441000,75.65,75.0,0.65
3441500,75.49,75.0,0.49
3442000,75.67,75.0,0.67
3442500,75.83,75.0,0.83
3443000,75.86,75.0,0.86
3443500,76.06,75.0,1.06
3444000,76.04,75.0,1.04
3444500,76.05,75.0,1.05
3445000,75.95,75.0,0.95
3445500,75.73,75.0,0.73
3446000,75.52,75.0,0.52
3446500,75.47,75.0,0.47
3447000,75.56,75.0,0.56
3447500,75.59,75.0,0.59
3448000,75.55,75.0,0.55
3448500,75.31,75.0,0.31
3449000,74.94,75.0,-0.06
3449500,75.0,75.0,-0.0
3450000,74.95,75.0,-0.05
3450500,74.96,75.0,-0.04
3451000,75.1,75.0,0.1
3451500,75.22,75.0,0.22
3452000,75.18,75.0,0.18
3452500,75.27,75.0,0.27
3453000,75.29,75.0,0.29
3453500,75.16,75.0,0.16
3454000,74.88,75.0,-0.12
3454500,75.13,75.0,0.13
3455000,75.25,75.0,0.25
3455500,75.25,75.0,0.25
3456000,75.21,75.0,0.21
3456500,75.06,75.0,0.06
3457000,75.01,75.0,0.01
3457500,74.98,75.0,-0.02
3458000,74.73,75.0,-0.27
3458500,74.97,75.0,-0.03
3459000,74.9,75.0,-0.1
3459500,75.14,75.0,0.14
3460000,75.27,75.0,0.27
3460500,75.44,75.0,0.44
3461000,75.52,75.0,0.52
3461500,75.4,75.0,0.4
3462000,75.51,75.0,0.51
3462500,75.62,75.0,0.62
3463000,75.61,75.0,0.61
3463500,75.83,75.0,0.83
3464000,75.98,75.0,0.98
3464500,75.85,75.0,0.85
3465000,75.59,75.0,0.59
3465500,75.62,75.0,0.62
3466000,75.54,75.0,0.54
3466500,75.37,75.0,0.37
3467000,75.42,75.0,0.42
3467500,75.42,75.0,0.42
3468000,75.34,75.0,0.34
3468500,75.35,75.0,0.35
3469000,75.31,75.0,0.31
3469500,75.23,75.0,0.23
3470000,75.49,75.0,0.49
3470500,75.27,75.0,0.27
3471000,75.27,75.0,0.27
3471500,75.05,75.0,0.05
3472000,75.02,75.0,0.02
3472500,75.18,75.0,0.18
3473000,75.26,75.0,0.26
3473500,75.45,75.0,0.45
3474000,75.65,75.0,0.65
3474500,75.66,75.0,0.66
3475000,75.74,75.0,0.74
3475500,75.43,75.0,0.43
3476000,75.27,75.0,0.27
3476500,75.59,75.0,0.59
3477000,75.54,75.0,0.54
3477500,75.31,75.0,0.31
3478000,75.65,75.0,0.65
3478500,75.73,75.0,0.73
3479000,75.79,75.0,0.79
3479500,75.91,75.0,0.91
3480000,75.86,75.0,0.86
3480500,75.71,75.0,0.71
3481000,75.58,75.0,0.58
3481500,75.55,75.0,0.55
3482000,75.68,75.0,0.68
3482500,75.79,75.0,0.79
3483000,75.63,75.0,0.63
3483500,75.72,75.0,0.72
3484000,75.56,75.0,0.56
3484500,75.62,75.0,0.62
3485000,75.78,75.0,0.78
3485500,75.57,75.0,0.57
3486000,75.7,75.0,0.7
3486500,75.89,75.0,0.89
3487000,75.57,75.0,0.57
3487500,75.71,75.0,0.71
3488000,75.46,75.0,0.46
3488500,75.49,75.0,0.49
3489000,75.51,75.0,0.51
3489500,75.26,75.0,0.26
3490000,75.3,75.0,0.3
3490500,75.21,75.0,0.21
3491000,75.14,75.0,0.14
3491500,75.17,75.0,0.17
3492000,75.16,75.0,0.16
3492500,75.43,75.0,0.43
3493000,75.42,75.0,0.42
3493500,75.23,75.0,0.23
3494000,75.2,75.0,0.2
3494500,75.23,75.0,0.23
3495000,75.0,75.0,-0.0
3495500,74.91,75.0,-0.09
3496000,75.09,75.0,0.09
3496500,74.91,75.0,-0.09
3497000,74.83,75.0,-0.17
3497500,74.9,75.0,-0.1
3498000,74.68,75.0,-0.32
3498500,74.73,75.0,-0.27
3499000,74.47,75.0,-0.53
3499500,74.39,75.0,-0.61
3500000,74.44,75.0,-0.56
3500500,74.43,75.0,-0.57
3501000,74.63,75.0,-0.37
3501500,74.7,75.0,-0.3
3502000,74.79,75.0,-0.21
3502500,74.91,75.0,-0.09
3503000,74.94,75.0,-0.06
3503500,75.02,75.0,0.02
3504000,75.35,75.0,0.35
3504500,75.41,75.0,0.41
3505000,75.63,75.0,0.63
3505500,75.49,75.0,0.49
3506000,75.33,75.0,0.33
3506500,75.32,75.0,0.32
3507000,75.2,75.0,0.2
3507500,75.37,75.0,0.37
3508000,75.12,75.0,0.12
3508500,74.88,75.0,-0.12
3509000,74.58,75.0,-0.42
3509500,74.52,75.0,-0.48
3510000,74.46,75.0,-0.54
3510500,74.25,75.0,-0.75
3511000,74.22,75.0,-0.78
3511500,74.32,75.0,-0.68
3512000,74.3,75.0,-0.7
3512500,74.41,75.0,-0.59
3513000,74.21,75.0,-0.79
3513500,74.32,75.0,-0.68
3514000,74.46,75.0,-0.54
3514500,74.5,75.0,-0.5
3515000,74.55,75.0,-0.45
3515500,74.47,75.0,-0.53
3516000,74.83,75.0,-0.17
3516500,74.77,75.0,-0.23
3517000,74.98,75.0,-0.02
3517500,75.17,75.0,0.17
3518000,74.92,75.0,-0.08
3518500,74.73,75.0,-0.27
3519000,74.76,75.0,-0.24
3519500,74.91,75.0,-0.09
3520000,75.01,75.0,0.01
3520500,75.21,75.0,0.21
3521000,75.23,75.0,0.23
3521500,75.35,75.0,0.35
3522000,75.34,75.0,0.34
3522500,75.09,75.0,0.09
3523000,74.99,75.0,-0.01
3523500,75.0,75.0,-0.0
3524000,74.81,75.0,-0.19
3524500,74.73,75.0,-0.27
3525000,74.65,75.0,-0.35
3525500,74.8,75.0,-0.2
3526000,74.82,75.0,-0.18
3526500,74.76,75.0,-0.24
3527000,74.65,75.0,-0.35
3527500,74.6,75.0,-0.4
3528000,74.64,75.0,-0.36
3528500,74.67,75.0,-0.33
3529000,74.69,75.0,-0.31
3529500,74.9,75.0,-0.1
3530000,75.09,75.0,0.09
3530500,74.91,75.0,-0.09
3531000,75.06,75.0,0.06
3531500,75.04,75.0,0.04
3532000,74.84,75.0,-0.16
3532500,74.92,75.0,-0.08
3533000,75.15,75.0,0.15
3533500,75.37,75.0,0.37
3534000,75.28,75.0,0.28
3534500,75.45,75.0,0.45
3535000,75.53,75.0,0.53
